$gene_or_promoter	SolutionOrder	mass reclaimed $(fg/cell)$	A14.07036	cumulativeMass
b1431	9	4.832740699063095	0.05953151717344248	73.10062078746917
b4578	9	4.832740699063095	0.017911945107084437	73.11853273257626
b1432	9	4.832740699063095	0.017911945107084437	73.13644467768334
b1433	9	4.832740699063095	0.017911945107084437	73.15435662279043
PM0-46335	9	4.832740699063095	0.0	73.15435662279043
b1434	9	4.832740699063095	0.017911945107084437	73.17226856789752
b1435	9	4.832740699063095	0.017911945107084437	73.1901805130046
b1436	9	4.832740699063095	0.017911945107084437	73.2080924581117
PM0-10389	9	4.832740699063095	0.0	73.2080924581117
b4532	9	4.832740699063095	0.017911945107084437	73.22600440321878
b1438	9	4.832740699063095	0.017911945107084437	73.24391634832587
PM0-10040	9	4.832740699063095	0.0	73.24391634832587
b1439	9	4.832740699063095	0.017911945107084437	73.26182829343296
PM0-46279	9	4.832740699063095	0.0	73.26182829343296
b1440	9	4.832740699063095	0.0059842983772010645	73.26781259181016
b1441	9	4.832740699063095	0.017911945107084437	73.28572453691724
b1442	9	4.832740699063095	0.017911945107084437	73.30363648202433
b1443	9	4.832740699063095	0.017911945107084437	73.32154842713142
b1444	9	4.832740699063095	0.017911945107084437	73.3394603722385
b4598	9	4.832740699063095	0.017911945107084437	73.3573723173456
b1445	9	4.832740699063095	0.017911945107084437	73.37528426245268
b1446	9	4.832740699063095	0.017911945107084437	73.39319620755977
b1447	9	4.832740699063095	0.017911945107084437	73.41110815266686
b1448	9	4.832740699063095	0.017911945107084437	73.42902009777394
b1449	9	4.832740699063095	0.017911945107084437	73.44693204288103
b1450	9	4.832740699063095	0.017911945107084437	73.46484398798812
b1451	9	4.832740699063095	0.0007538283004958089	73.46559781628861
PM0-10041	9	4.832740699063095	0.0	73.46559781628861
b1452	9	4.832740699063095	0.22198624115024176	73.68758405743885
b1453	9	4.832740699063095	0.017911945107084437	73.70549600254594
PM0-8528	9	4.832740699063095	0.0	73.70549600254594
PM0-10042	9	4.832740699063095	0.0	73.70549600254594
b1454	9	4.832740699063095	0.017911945107084437	73.72340794765303
b1455	9	4.832740699063095	0.017911945107084437	73.74131989276012
b1456	9	4.832740699063095	0.017911945107084437	73.7592318378672
b1457	9	4.832740699063095	0.017911945107084437	73.77714378297429
b1459	9	4.832740699063095	0.017911945107084437	73.79505572808138
b1460	9	4.832740699063095	0.017911945107084437	73.81296767318847
b1461	9	4.832740699063095	0.017911945107084437	73.83087961829555
b1462	9	4.832740699063095	0.017911945107084437	73.84879156340264
b1463	9	4.832740699063095	0.017911945107084437	73.86670350850973
b1464	9	4.832740699063095	0.017911945107084437	73.88461545361682
b1465	9	4.832740699063095	0.017911945107084437	73.9025273987239
b1466	9	4.832740699063095	0.017911945107084437	73.92043934383099
b1467	9	4.832740699063095	0.017911945107084437	73.93835128893808
PM-8813	9	4.832740699063095	0.0	73.93835128893808
b1468	9	4.832740699063095	0.017911945107084437	73.95626323404517
b1469	9	4.832740699063095	0.017911945107084437	73.97417517915225
PM0-2841	9	4.832740699063095	0.0	73.97417517915225
b1471	9	4.832740699063095	0.017911945107084437	73.99208712425934
b1472	9	4.832740699063095	0.017911945107084437	74.00999906936643
b1473	9	4.832740699063095	0.017911945107084437	74.02791101447352
PM0-10383	9	4.832740699063095	0.0	74.02791101447352
PM00217	9	4.832740699063095	0.0	74.02791101447352
b1474	9	4.832740699063095	0.017911945107084437	74.0458229595806
b1475	9	4.832740699063095	0.017911945107084437	74.06373490468769
b1476	9	4.832740699063095	0.017911945107084437	74.08164684979478
b1477	9	4.832740699063095	0.017911945107084437	74.09955879490187
b1478	9	4.832740699063095	0.017911945107084437	74.11747074000895
b1479	9	4.832740699063095	0.017911945107084437	74.13538268511604
b1480	9	4.832740699063095	0.017911945107084437	74.15329463022313
PM0-4141	9	4.832740699063095	0.0	74.15329463022313
b1481	9	4.832740699063095	0.017911945107084437	74.17120657533022
PM0-7481	9	4.832740699063095	0.0	74.17120657533022
PM00544	9	4.832740699063095	0.0	74.17120657533022
b1482	9	4.832740699063095	0.18996907172434632	74.36117564705457
b1483	9	4.832740699063095	0.017911945107084437	74.37908759216165
b1484	9	4.832740699063095	0.017911945107084437	74.39699953726874
b1485	9	4.832740699063095	0.017911945107084437	74.41491148237583
b1486	9	4.832740699063095	0.017911945107084437	74.43282342748292
b1487	9	4.832740699063095	0.001449478801797936	74.43427290628472
b1488	9	4.832740699063095	0.017911945107084437	74.4521848513918
PM0-46160	9	4.832740699063095	0.0	74.4521848513918
b1489	9	4.832740699063095	0.017911945107084437	74.4700967964989
b1490	9	4.832740699063095	0.017911945107084437	74.48800874160598
b1491	9	4.832740699063095	0.017911945107084437	74.50592068671307
b1492	9	4.832740699063095	0.005665394735328702	74.5115860814484
b1493	9	4.832740699063095	0.000445195754988342	74.51203127720339
PM450	9	4.832740699063095	0.0	74.51203127720339
b1494	9	4.832740699063095	0.017911945107084437	74.52994322231048
b1495	9	4.832740699063095	0.017911945107084437	74.54785516741757
b1496	9	4.832740699063095	0.017911945107084437	74.56576711252465
b1497	9	4.832740699063095	0.017911945107084437	74.58367905763174
b1498	9	4.832740699063095	0.017911945107084437	74.60159100273883
PM0-44963	9	4.832740699063095	0.0	74.60159100273883
b1499	9	4.832740699063095	0.017911945107084437	74.61950294784592
b1500	9	4.832740699063095	0.017911945107084437	74.637414892953
PM0-9828	9	4.832740699063095	0.0	74.637414892953
b1501	9	4.832740699063095	0.017911945107084437	74.65532683806009
PM0-9849	9	4.832740699063095	0.0	74.65532683806009
b1502	9	4.832740699063095	0.017911945107084437	74.67323878316718
b1503	9	4.832740699063095	0.017911945107084437	74.69115072827427
b1504	9	4.832740699063095	0.017911945107084437	74.70906267338135
b1505	9	4.832740699063095	0.017911945107084437	74.72697461848844
b1506	9	4.832740699063095	0.017911945107084437	74.74488656359553
b1507	9	4.832740699063095	0.017911945107084437	74.76279850870262
b1508	9	4.832740699063095	0.017911945107084437	74.7807104538097
PM0-8864	9	4.832740699063095	0.0	74.7807104538097
b4696	9	4.832740699063095	0.017911945107084437	74.79862239891679
b1511	9	4.832740699063095	0.0005371644445044559	74.7991595633613
b1512	9	4.832740699063095	0.017911945107084437	74.81707150846839
PM0-10233	9	4.832740699063095	0.0	74.81707150846839
PM0-8241	9	4.832740699063095	0.0	74.81707150846839
b1513	9	4.832740699063095	5.566328918642642e-07	74.81707206510129
b1514	9	4.832740699063095	0.017911945107084437	74.83498401020837
b1515	9	4.832740699063095	0.017911945107084437	74.85289595531546
b1516	9	4.832740699063095	0.005189227066117729	74.85808518238157
b1517	9	4.832740699063095	0.004018454521419004	74.86210363690299
b1518	9	4.832740699063095	1.0105030985533023e-05	74.86211374193397
PM0-9760	9	4.832740699063095	0.0	74.86211374193397
b1519	9	4.832740699063095	0.004644943024633111	74.8667586849586
b1520	9	4.832740699063095	0.017911945107084437	74.88467063006568
b1521	9	4.832740699063095	0.017911945107084437	74.90258257517277
PM0-36188	9	4.832740699063095	0.0	74.90258257517277
b1522	9	4.832740699063095	0.017911945107084437	74.92049452027986
b1523	9	4.832740699063095	0.017911945107084437	74.93840646538695
b1524	9	4.832740699063095	0.017911945107084437	74.95631841049403
b1525	9	4.832740699063095	0.017911945107084437	74.97423035560112
b1526	9	4.832740699063095	0.017911945107084437	74.99214230070821
b1527	9	4.832740699063095	0.017911945107084437	75.0100542458153
PM0-1581	9	4.832740699063095	0.0	75.0100542458153
b1528	9	4.832740699063095	0.017911945107084437	75.02796619092238
b1529	9	4.832740699063095	0.017911945107084437	75.04587813602947
PM0-9954	9	4.832740699063095	0.0	75.04587813602947
PM00265	9	4.832740699063095	0.0	75.04587813602947
b1530	9	4.832740699063095	0.017911945107084437	75.06379008113656
b1531	9	4.832740699063095	0.017911945107084437	75.08170202624365
b1532	9	4.832740699063095	0.017911945107084437	75.09961397135073
b1533	9	4.832740699063095	0.017911945107084437	75.11752591645782
b1534	9	4.832740699063095	0.017911945107084437	75.13543786156491
PM0-10505	9	4.832740699063095	0.0	75.13543786156491
b4599	9	4.832740699063095	0.017911945107084437	75.153349806672
b4698	9	4.832740699063095	0.017911945107084437	75.17126175177908
PM0-10504	9	4.832740699063095	0.0	75.17126175177908
b1535	9	4.832740699063095	0.017911945107084437	75.18917369688617
PM0-9401	9	4.832740699063095	0.0	75.18917369688617
b1536	9	4.832740699063095	0.017911945107084437	75.20708564199326
PM0-44976	9	4.832740699063095	0.0	75.20708564199326
PM0-10367	9	4.832740699063095	0.0	75.20708564199326
b1537	9	4.832740699063095	0.017911945107084437	75.22499758710035
b1538	9	4.832740699063095	0.07595974856338918	75.30095733566374
PM0-10044	9	4.832740699063095	0.0	75.30095733566374
b1539	9	4.832740699063095	0.017911945107084437	75.31886928077083
PM0-10045	9	4.832740699063095	0.0	75.31886928077083
b1540	9	4.832740699063095	0.017911945107084437	75.33678122587791
b1541	9	4.832740699063095	0.017911945107084437	75.354693170985
b1542	9	4.832740699063095	0.017911945107084437	75.37260511609209
b4600	9	4.832740699063095	0.017911945107084437	75.39051706119918
PM0-36239	9	4.832740699063095	0.0	75.39051706119918
b1544	9	4.832740699063095	0.017911945107084437	75.40842900630626
b1545	9	4.832740699063095	0.017911945107084437	75.42634095141335
b1546	9	4.832740699063095	0.017911945107084437	75.44425289652044
b1547	9	4.832740699063095	0.017911945107084437	75.46216484162753
b1548	9	4.832740699063095	0.017911945107084437	75.48007678673461
PM0-8061	9	4.832740699063095	0.0	75.48007678673461
b4533	9	4.832740699063095	0.017911945107084437	75.4979887318417
b1549	9	4.832740699063095	0.017911945107084437	75.51590067694879
b1550	9	4.832740699063095	0.017911945107084437	75.53381262205588
PM0-10046	9	4.832740699063095	0.0	75.53381262205588
b1551	9	4.832740699063095	0.017911945107084437	75.55172456716296
b1552	9	4.832740699063095	0.017911945107084437	75.56963651227005
PM0-7321	9	4.832740699063095	0.0	75.56963651227005
b1553	9	4.832740699063095	0.017911945107084437	75.58754845737714
b4689	9	4.832740699063095	0.017911945107084437	75.60546040248423
b1554	9	4.832740699063095	0.017911945107084437	75.62337234759131
b1555	9	4.832740699063095	0.017911945107084437	75.6412842926984
b1556	9	4.832740699063095	0.017911945107084437	75.65919623780549
b1557	9	4.832740699063095	0.017911945107084437	75.67710818291258
b1558	9	4.832740699063095	0.017911945107084437	75.69502012801966
b1559	9	4.832740699063095	0.017911945107084437	75.71293207312675
b1560	9	4.832740699063095	0.017911945107084437	75.73084401823384
b1561	9	4.832740699063095	0.017911945107084437	75.74875596334093
b1562	9	4.832740699063095	0.017911945107084437	75.76666790844801
b1563	9	4.832740699063095	0.017911945107084437	75.7845798535551
b1564	9	4.832740699063095	0.017911945107084437	75.80249179866219
PM0-9527	9	4.832740699063095	0.0	75.80249179866219
b1565	9	4.832740699063095	0.017911945107084437	75.82040374376928
PM0-1661	9	4.832740699063095	0.0	75.82040374376928
b1566	9	4.832740699063095	0.017911945107084437	75.83831568887636
b1567	9	4.832740699063095	0.017911945107084437	75.85622763398345
b1568	9	4.832740699063095	0.017911945107084437	75.87413957909054
b1569	9	4.832740699063095	0.017911945107084437	75.89205152419763
PM0-46242	9	4.832740699063095	0.0	75.89205152419763
b1570	9	4.832740699063095	0.017911945107084437	75.90996346930471
PM0-44991	9	4.832740699063095	0.0	75.90996346930471
b1571	9	4.832740699063095	0.017911945107084437	75.9278754144118
b1572	9	4.832740699063095	0.017911945107084437	75.94578735951889
b1573	9	4.832740699063095	0.017911945107084437	75.96369930462598
b1574	9	4.832740699063095	0.017911945107084437	75.98161124973306
PM0-9327	9	4.832740699063095	0.0	75.98161124973306
b1575	9	4.832740699063095	0.017911945107084437	75.99952319484015
b1576	9	4.832740699063095	0.017911945107084437	76.01743513994724
b1577	9	4.832740699063095	0.017911945107084437	76.03534708505433
b1578	9	4.832740699063095	0.017911945107084437	76.05325903016141
b1579	9	4.832740699063095	0.017911945107084437	76.0711709752685
b1580	9	4.832740699063095	0.017911945107084437	76.08908292037559
b1581	9	4.832740699063095	0.017911945107084437	76.10699486548268
b1582	9	4.832740699063095	0.017911945107084437	76.12490681058976
PM0-10047	9	4.832740699063095	0.0	76.12490681058976
b1583	9	4.832740699063095	0.017911945107084437	76.14281875569685
b1584	9	4.832740699063095	0.0035564727362098958	76.14637522843306
b1585	9	4.832740699063095	0.017911945107084437	76.16428717354015
b1586	9	4.832740699063095	0.017911945107084437	76.18219911864723
PM0-5721	9	4.832740699063095	0.0	76.18219911864723
b1587	9	4.832740699063095	0.017911945107084437	76.20011106375432
b1588	9	4.832740699063095	6.134104973117317e-07	76.20011167716481
b1589	9	4.832740699063095	0.017911945107084437	76.2180236222719
b1590	9	4.832740699063095	0.017911945107084437	76.23593556737899
b1591	9	4.832740699063095	0.005784898572901537	76.24172046595189
b1592	9	4.832740699063095	0.017911945107084437	76.25963241105897
b1593	9	4.832740699063095	0.00023080394053215082	76.25986321499951
b1594	9	4.832740699063095	0.017911945107084437	76.2777751601066
PM935	9	4.832740699063095	0.0	76.2777751601066
PM934	9	4.832740699063095	0.0	76.2777751601066
b1595	9	4.832740699063095	0.017911945107084437	76.29568710521369
PM0-36240	9	4.832740699063095	0.0	76.29568710521369
b1596	9	4.832740699063095	0.017911945107084437	76.31359905032078
PM0-1881	9	4.832740699063095	0.0	76.31359905032078
b1597	9	4.832740699063095	1.4592415843882136e-06	76.31360050956236
b4601	9	4.832740699063095	0.017911945107084437	76.33151245466945
b1598	9	4.832740699063095	0.017911945107084437	76.34942439977654
b1599	9	4.832740699063095	0.017911945107084437	76.36733634488363
b1600	9	4.832740699063095	0.017911945107084437	76.38524828999071
PM0-46378	9	4.832740699063095	0.0	76.38524828999071
PM0-10048	9	4.832740699063095	0.0	76.38524828999071
b1601	9	4.832740699063095	0.017911945107084437	76.4031602350978
b1602	9	4.832740699063095	0.2405945291388988	76.6437547642367
b1603	9	4.832740699063095	0.1756587810095532	76.81941354524626
PM124	9	4.832740699063095	0.0	76.81941354524626
b1604	9	4.832740699063095	0.017911945107084437	76.83732549035335
b1605	9	4.832740699063095	0.017911945107084437	76.85523743546044
b1606	9	4.832740699063095	0.017911945107084437	76.87314938056753
b1607	9	4.832740699063095	0.017911945107084437	76.89106132567461
PM0-8164	9	4.832740699063095	0.0	76.89106132567461
b1608	9	4.832740699063095	0.017911945107084437	76.9089732707817
b1609	9	4.832740699063095	0.017911945107084437	76.92688521588879
b1610	9	4.832740699063095	0.017911945107084437	76.94479716099588
b1611	9	4.832740699063095	0.03837847839245621	76.98317563938834
PM00147	9	4.832740699063095	0.0	76.98317563938834
b1612	9	4.832740699063095	0.13583580527576172	77.1190114446641
PM00146	9	4.832740699063095	0.0	77.1190114446641
PM00371	9	4.832740699063095	0.0	77.1190114446641
b1613	9	4.832740699063095	0.06495102117216527	77.18396246583626
PM0-10049	9	4.832740699063095	0.0	77.18396246583626
b1614	9	4.832740699063095	0.11399070831197011	77.29795317414823
b1615	9	4.832740699063095	0.017911945107084437	77.31586511925532
b1616	9	4.832740699063095	0.017911945107084437	77.33377706436241
b1617	9	4.832740699063095	0.017911945107084437	77.3516890094695
PM0-5321	9	4.832740699063095	0.0	77.3516890094695
b1618	9	4.832740699063095	0.017911945107084437	77.36960095457658
PM0-5322	9	4.832740699063095	0.0	77.36960095457658
b1619	9	4.832740699063095	0.008610619312460516	77.37821157388905
PM0-10050	9	4.832740699063095	0.0	77.37821157388905
b1620	9	4.832740699063095	0.017911945107084437	77.39612351899613
PM00260	9	4.832740699063095	0.0	77.39612351899613
PM00177	9	4.832740699063095	0.0	77.39612351899613
b1621	9	4.832740699063095	0.017911945107084437	77.41403546410322
b1622	9	4.832740699063095	0.017911945107084437	77.43194740921031
PM0-45010	9	4.832740699063095	0.0	77.43194740921031
b1623	9	4.832740699063095	0.01528772990433468	77.44723513911464
b1624	9	4.832740699063095	0.017911945107084437	77.46514708422173
PM0-10409	9	4.832740699063095	0.0	77.46514708422173
b4409	9	4.832740699063095	0.017911945107084437	77.48305902932881
b1625	9	4.832740699063095	0.017911945107084437	77.5009709744359
PM0-8843	9	4.832740699063095	0.0	77.5009709744359
b1626	9	4.832740699063095	0.017911945107084437	77.51888291954299
PM0-8845	9	4.832740699063095	0.0	77.51888291954299
b1627	9	4.832740699063095	0.017911945107084437	77.53679486465008
b1628	9	4.832740699063095	0.017911945107084437	77.55470680975716
b1629	9	4.832740699063095	0.001364716695411393	77.55607152645257
b1630	9	4.832740699063095	0.017911945107084437	77.57398347155966
b1631	9	4.832740699063095	0.003376967015411886	77.57736043857507
b1632	9	4.832740699063095	0.017911945107084437	77.59527238368216
b1633	9	4.832740699063095	0.017911945107084437	77.61318432878925
PM0-8909	9	4.832740699063095	0.0	77.61318432878925
b1634	9	4.832740699063095	8.868628044779986e-07	77.61318521565205
PM0-10051	9	4.832740699063095	0.0	77.61318521565205
b1635	9	4.832740699063095	0.027102531282987233	77.64028774693504
b1636	9	4.832740699063095	0.017911945107084437	77.65819969204213
PM0-10091	8	4.193665944963769	0.0	107.33440814575408
b2414	8	4.193665944963769	4.1936659449637625	111.52807409071785
PM00633	8	4.193665944963769	0.0	111.52807409071785
b3465	7	3.6262855495866404	0.017911945107084437	198.61402213917842
b3466	7	3.6262855495866404	0.017911945107084437	198.6319340842855
b3467	7	3.6262855495866404	0.017911945107084437	198.64984602939256
b3468	7	3.6262855495866404	0.017911945107084437	198.66775797449964
PM0-4863	7	3.6262855495866404	0.0	198.66775797449964
b3469	7	3.6262855495866404	0.0014759564432981727	198.66923393094294
b3470	7	3.6262855495866404	0.006140548821674636	198.6753744797646
b3471	7	3.6262855495866404	0.017911945107084437	198.69328642487167
b3472	7	3.6262855495866404	0.07138562207473959	198.7646720469464
b3473	7	3.6262855495866404	0.017911945107084437	198.78258399205347
b3474	7	3.6262855495866404	0.017911945107084437	198.80049593716055
b3475	7	3.6262855495866404	0.017911945107084437	198.81840788226762
PM0-10466	7	3.6262855495866404	0.0	198.81840788226762
PM881	7	3.6262855495866404	0.0	198.81840788226762
b3476	7	3.6262855495866404	0.00040868218819076994	198.8188165644558
b3477	7	3.6262855495866404	0.017911945107084437	198.83672850956287
b3478	7	3.6262855495866404	0.000125578012156341	198.83685408757503
b3479	7	3.6262855495866404	0.017911945107084437	198.8547660326821
b3480	7	3.6262855495866404	0.017911945107084437	198.87267797778918
PM786	7	3.6262855495866404	0.0	198.87267797778918
b3481	7	3.6262855495866404	0.017911945107084437	198.89058992289625
b3482	7	3.6262855495866404	0.017911945107084437	198.90850186800333
b3483	7	3.6262855495866404	0.017911945107084437	198.9264138131104
b4552	7	3.6262855495866404	0.017911945107084437	198.94432575821747
b3484	7	3.6262855495866404	0.017911945107084437	198.96223770332455
b3485	7	3.6262855495866404	0.017911945107084437	198.98014964843162
b3486	7	3.6262855495866404	0.017911945107084437	198.9980615935387
b3487	7	3.6262855495866404	0.017911945107084437	199.01597353864577
b3488	7	3.6262855495866404	0.017911945107084437	199.03388548375284
b4660	7	3.6262855495866404	0.017911945107084437	199.0517974288599
PM0-36192	7	3.6262855495866404	0.0	199.0517974288599
b3491	7	3.6262855495866404	0.017911945107084437	199.069709373967
b3492	7	3.6262855495866404	0.017911945107084437	199.08762131907406
PM0-8927	7	3.6262855495866404	0.0	199.08762131907406
b3493	7	3.6262855495866404	0.01846172948361398	199.10608304855768
b3494	7	3.6262855495866404	0.017911945107084437	199.12399499366475
PM0-1358	7	3.6262855495866404	0.0	199.12399499366475
PM00451	7	3.6262855495866404	0.0	199.12399499366475
b3495	7	3.6262855495866404	0.9867872460667108	200.11078223973146
b3496	7	3.6262855495866404	0.017911945107084437	200.12869418483854
b3497	7	3.6262855495866404	0.0016248807599866398	200.1303190655985
b3498	7	3.6262855495866404	0.017911945107084437	200.1482310107056
PM0-9720	7	3.6262855495866404	0.0	200.1482310107056
PM0-10146	7	3.6262855495866404	0.0	200.1482310107056
b3499	7	3.6262855495866404	0.017911945107084437	200.16614295581266
PM0-15	7	3.6262855495866404	0.0	200.16614295581266
b3500	7	3.6262855495866404	0.07874861217325829	200.24489156798592
b4613	7	3.6262855495866404	0.017911945107084437	200.262803513093
PM0-8643	7	3.6262855495866404	0.0	200.262803513093
PM0-46267	7	3.6262855495866404	0.0	200.262803513093
b4712	7	3.6262855495866404	0.017911945107084437	200.28071545820006
PM0-46268	7	3.6262855495866404	0.0	200.28071545820006
b4713	7	3.6262855495866404	0.017911945107084437	200.29862740330714
PM336	7	3.6262855495866404	0.0	200.29862740330714
b3501	7	3.6262855495866404	0.017911945107084437	200.3165393484142
b3502	7	3.6262855495866404	0.017911945107084437	200.33445129352128
b3503	7	3.6262855495866404	0.017911945107084437	200.35236323862836
b3504	7	3.6262855495866404	0.017911945107084437	200.37027518373543
b3505	7	3.6262855495866404	0.017911945107084437	200.3881871288425
PM00137	7	3.6262855495866404	0.0	200.3881871288425
b3506	7	3.6262855495866404	0.021315376496349177	200.40950250533885
b3507	7	3.6262855495866404	0.017911945107084437	200.42741445044592
b3508	7	3.6262855495866404	0.017911945107084437	200.445326395553
b3509	7	3.6262855495866404	0.0014961218113571145	200.44682251736435
b3510	7	3.6262855495866404	0.04123771558045775	200.4880602329448
PM928	7	3.6262855495866404	0.0	200.4880602329448
PM0-5143	7	3.6262855495866404	0.0	200.4880602329448
b3511	7	3.6262855495866404	0.00012100581716403243	200.48818123876197
PM0-10349	7	3.6262855495866404	0.0	200.48818123876197
b4704	7	3.6262855495866404	0.017911945107084437	200.50609318386904
PM0-36220	7	3.6262855495866404	0.0	200.50609318386904
PM0-10366	7	3.6262855495866404	0.0	200.50609318386904
PM0-5141	7	3.6262855495866404	0.0	200.50609318386904
PM0-5982	7	3.6262855495866404	0.0	200.50609318386904
b3512	7	3.6262855495866404	0.017911945107084437	200.5240051289761
PM0-10251	7	3.6262855495866404	0.0	200.5240051289761
b3513	7	3.6262855495866404	0.0010564267631970026	200.5250615557393
b3514	7	3.6262855495866404	3.1862450521724424e-06	200.52506474198435
b3515	7	3.6262855495866404	0.017911945107084437	200.54297668709142
PM0-10288	7	3.6262855495866404	0.0	200.54297668709142
PM0-6061	7	3.6262855495866404	0.0	200.54297668709142
b4452	7	3.6262855495866404	0.017911945107084437	200.5608886321985
b3516	7	3.6262855495866404	0.017911945107084437	200.57880057730557
PM0-2441	7	3.6262855495866404	0.0	200.57880057730557
b3517	7	3.6262855495866404	0.00234616311587331	200.58114674042145
PM461	7	3.6262855495866404	0.0	200.58114674042145
b3518	7	3.6262855495866404	0.017911945107084437	200.59905868552852
PM0-9588	7	3.6262855495866404	0.0	200.59905868552852
PM0-46122	7	3.6262855495866404	0.0	200.59905868552852
b3519	7	3.6262855495866404	0.017911945107084437	200.6169706306356
b3520	7	3.6262855495866404	0.017911945107084437	200.63488257574267
PM0-10468	7	3.6262855495866404	0.0	200.63488257574267
b3521	7	3.6262855495866404	0.017911945107084437	200.65279452084974
b3522	7	3.6262855495866404	0.0015835408779906097	200.65437806172773
b3523	7	3.6262855495866404	0.03659981013007791	200.6909778718578
b3524	7	3.6262855495866404	0.0019834569457671224	200.69296132880356
PM0-9766	7	3.6262855495866404	0.0	200.69296132880356
b3525	7	3.6262855495866404	0.017911945107084437	200.71087327391064
PM0-1730	7	3.6262855495866404	0.0	200.71087327391064
